Index,Title,Sentiment,Class,Entity1,Entity2,Entity3,Language 
5776,"  Ferrari décrit une SF1000 ""poussée à l'extrême""  ",0.07427500000000001,Neutral,Ferrari,nan,nan,France
5777,"  Ferrari présente sa F1 2020, la SF1000  ",0.0694375,Neutral,Ferrari,nan,nan,France
5778,  Live vidéo - Suivez en direct la présentation Ferrari 2020  ,-0.041249999999999995,Negative,Ferrari,nan,nan,France
5779,"  Mercedes et le risque de ""se retrouver à une demi-seconde"" en 2021  ",0.07262264150943396,Neutral,Mercedes,nan,nan,France
5780,  AlphaTauri dévoile le nom de sa monoplace  ,0.15363636363636368,Positive,AlphaTauri,nan,nan,France
5781,  Stroll a fixé des objectifs élevés à la future écurie Aston Martin F1  ,0.24142857142857144,Positive,Stroll,nan,nan,France
5782,  Ferrari ouvre le bal des présentations F1  ,0.24352941176470586,Positive,Ferrari,nan,nan,France
5783,"  Wolff ""espère vivement"" que le GP de Chine sera maintenu  ",0.12199999999999997,Neutral,nan,nan,nan,France
5784,  Cinq points clés décelés sur le design de la Haas VF-20  ,-0.09499999999999999,Negative,Haas,nan,nan,France
5785,  Mercedes présente sa nouvelle livrée pour 2020  ,0.03,Neutral,Mercedes,nan,nan,France
5786,  AlphaTauri fait rugir son moteur Honda pour la première fois  ,-0.05,Negative,AlphaTauri,nan,nan,France
5787,  Inside - Le premier jour d'Ocon chez Renault F1  ,0.17217826086956523,Positive,Ocon,Renault,nan,France
5788,  Alfa Romeo a démarré la C39 pour la première fois  ,0.18333333333333332,Positive,Alfa Romeo,nan,nan,France
5789,  La F1 l'été en Provence-Alpes-Côte d'Azur : le pit-stop parfait  ,0.2591666666666667,Positive,nan,nan,nan,France
5790,"  Vettel de retour chez Red Bull ? ""Pas possible"" selon Marko  ",0.0438888888888889,Neutral,Vettel,Red Bull,nan,France
5791,"  Haas : ""Franchement, j'espère revenir à la forme de 2018""  ",0.08612244897959186,Neutral,Haas,nan,nan,France
5792,  Haas dévoile sa F1 pour la saison 2020  ,0.021233333333333326,Neutral,Haas,nan,nan,France
5793,"  Verstappen et Red Bull s'évitent une situation ""gênante"" pour 2020  ",0.1764285714285714,Positive,Verstappen,Red Bull,nan,France
5794,  Williams a démarré sa FW43  ,0.16592592592592595,Positive,Williams,nan,nan,France
5795,  Coronavirus : la F1 cherche une date de report pour le GP de Chine  ,0.0834074074074074,Neutral,nan,nan,nan,France
5796,  Red Bull revendique une nouvelle philosophie pour jouer le titre  ,0.16490909090909092,Positive,Red Bull,nan,nan,France
5797,  Technique - Que peut-on attendre de Mercedes en 2020 ?  ,0.14930000000000004,Neutral,Mercedes,nan,nan,France
5798,  Gagner à tout prix : Ferrari ne lève pas le pied sur les dépenses  ,0.07321739130434782,Neutral,Ferrari,nan,nan,France
5799,"  Mercedes a ""quelques petits problèmes"" de développement moteur  ",0.118125,Neutral,Mercedes,nan,nan,France
5800,"  Verstappen veut ""partir fort"" pour mettre Hamilton sous pression  ",0.16129850746268654,Positive,Hamilton,Verstappen,nan,France
5801,  Aitken nommé réserviste chez Williams  ,0.14814814814814814,Neutral,Williams,nan,nan,France
5802,  Coronavirus : le GP de Chine au menu du Groupe Stratégique  ,0.09810810810810809,Neutral,nan,nan,nan,France
5803,  Le programme des présentations F1 est complet !  ,0.0908,Neutral,nan,nan,nan,France
5804,  Aitken et Renault F1 se séparent  ,0.052857142857142866,Neutral,Renault,nan,nan,France
5805,"  22 Grands Prix, la ""limite absolue"" selon AlphaTauri  ",0.1289,Neutral,AlphaTauri,nan,nan,France
5806,"  Grosjean : ""Parfois des images vous collent à la peau, ce n'est pas grave""  ",0.14192385786802034,Neutral,Grosjean,nan,nan,France
5807,"  Grosjean : Haas veut ""se concentrer sur l'essentiel"" et avancer vite  ",0.13136363636363638,Neutral,Grosjean,Haas,nan,France
5808,"  La F1 est un ""investissement qui en vaut la peine"" pour Mercedes  ",0.09666666666666668,Neutral,Mercedes,nan,nan,France
5809,  Les meilleurs emplacements pour assister au GP de France  ,0.13083333333333333,Neutral,nan,nan,nan,France
5810,  Williams présentera sa nouvelle F1 avant les essais hivernaux  ,0.08629629629629632,Neutral,Williams,nan,nan,France
5811,"  Grosjean ""encore trop amoureux"" d'une F1 ""frustrante"" et ""injuste""  ",0.15766666666666665,Positive,Grosjean,nan,nan,France
5812,"  Ferrari : ""Il faut accepter"" les frictions entre Vettel et Leclerc  ",0.18379310344827587,Positive,Leclerc,Vettel,Ferrari,France
5813,"  Coronavirus : la FIA prête à prendre ""toutes les mesures nécessaires""  ",0.1376086956521739,Neutral,nan,nan,nan,France
5814,  La nouvelle Ferrari a démarré à Maranello  ,0.19923076923076927,Positive,Ferrari,nan,nan,France
5815,  La McLaren MCL35 a pris vie  ,0.10894736842105263,Neutral,McLaren,nan,nan,France
5816,  L'heure de départ du GP du Japon modifiée en 2020  ,0.1733333333333333,Positive,nan,nan,nan,France
5817,  La nouvelle Mercedes W11 a démarré pour la première fois  ,0.23500000000000001,Positive,Mercedes,nan,nan,France
5818,  La mobilité au cœur du GP de France de F1 2020  ,0.1884375,Positive,nan,nan,nan,France
5819,  Haas annonce la présentation de sa nouvelle F1  ,-0.03946153846153845,Negative,Haas,nan,nan,France
5820,  Williams recrute deux renforts techniques  ,0.1025,Neutral,Williams,nan,nan,France
5821,"  Grâce au plafond budgétaire, les écuries vont devenir ""rentables""  ",0.14911764705882352,Neutral,nan,nan,nan,France
5822,  GP de France : une modification du tracé a été proposée  ,0.09804878048780491,Neutral,nan,nan,nan,France
5823,  Éric Boullier devient directeur du GP de France F1  ,0.2457142857142856,Positive,nan,nan,nan,France
5824,  Pat Fry sera directeur technique de Renault dès février  ,0.00826086956521739,Neutral,Renault,nan,nan,France
5825,  Pirelli ne testera plus de nouveaux pneus pendant les GP  ,0.09318181818181817,Neutral,nan,nan,nan,France
5826,"  Gasly a été ""combatif"" pour ""mettre fin aux conneries""  ",0.09512820512820515,Neutral,Gasly,nan,nan,France
5827,  Pérez ne voit aucune équipe progresser autant que Racing Point  ,0.1283333333333333,Neutral,Racing Point,nan,nan,France
5828,  La nouvelle Alfa Romeo sera présentée à Barcelone  ,0.07111111111111112,Neutral,Alfa Romeo,nan,nan,France
5829,"  Albon sera ""bien mieux préparé"" à Melbourne qu'en 2019  ",0.18085294117647055,Positive,Albon,nan,nan,France
5830,  Les 10 écuries auront des mulets pour tester les pneus 18 pouces  ,0.08170731707317071,Neutral,nan,nan,nan,France
5831,  Le Grand Prix de France de Formule 1 crée son Club  ,0.21807692307692308,Positive,nan,nan,nan,France
5832,  Red Bull ne recrutera plus ses anciens juniors  ,0.1482307692307692,Neutral,Red Bull,nan,nan,France
5833,  Red Bull et ExxonMobil prolongent leur partenariat  ,0.1076923076923077,Neutral,Red Bull,nan,nan,France
5834,"  Présentations F1 2020 : qui, quand et où ?  ",0.08357142857142856,Neutral,nan,nan,nan,France
5835,  Racing Point révèle la date de présentation de sa F1 2020  ,0.09555555555555555,Neutral,Racing Point,nan,nan,France
5836,"  Faire équipe avec Ricciardo, c'est idéal pour Ocon  ",0.16979166666666667,Positive,Ricciardo,Ocon,nan,France
5837,"  Engager Russell, ""une des meilleures décisions"" de Williams  ",0.0882857142857143,Neutral,Russell,Williams,nan,France
5838,"  Red Bull veut jouer le titre : ""Nous n'avons plus d'excuses""  ",0.24000000000000002,Positive,Red Bull,nan,nan,France
5839,"  Droits TV : en France, la F1 reste sur Canal+  ",0.20780487804878048,Positive,nan,nan,nan,France
5840,  La présentation Ferrari n'aura pas lieu à Maranello  ,0.14181818181818184,Neutral,Ferrari,nan,nan,France
5841,  L'Azerbaïdjan estime à 450M€ le boost lié à l'accueil de la F1  ,0.11971874999999998,Neutral,nan,nan,nan,France
5842,"  Ocon était ""très proche"" du baquet Mercedes pour 2020  ",0.11909999999999998,Neutral,Ocon,Mercedes,nan,France
5843,"  Mercedes, Ferrari, Red Bull : un match à trois palpitant ?  ",0.06959459459459459,Neutral,Red Bull,Mercedes,Ferrari,France
5844,  Zandvoort garde des données secrètes pour surprendre les écuries  ,0.11240740740740743,Neutral,nan,nan,nan,France
5845,  Latifi récupère le numéro de Rosberg  ,0.059000000000000004,Neutral,Latifi,nan,nan,France
5846,"  Räikkönen : Entre Ferrari et Alfa, la pression n'est pas différente  ",0.1663888888888889,Positive,Ferrari,nan,nan,France
5847,  McLaren ne pense pas rejoindre les top teams en 2020  ,0.17775555555555553,Positive,McLaren,nan,nan,France
5848,"  Racing Point voit un ""grand potentiel"" chez Stroll  ",0.19057142857142859,Positive,Stroll,Racing Point,nan,France
5849,  Transferts : le point sur les contrats des pilotes F1  ,0.07759999999999997,Neutral,nan,nan,nan,France
5850,  Pirelli s'attend à des courses plus prévisibles en 2020  ,0.1794285714285714,Positive,nan,nan,nan,France
5851,  Crash-tests réussis pour AlphaTauri  ,0.14235294117647057,Neutral,AlphaTauri,nan,nan,France
5852,  F1 2020 : Mercedes annonce sa date de présentation  ,0.16615384615384615,Positive,Mercedes,nan,nan,France
5853,  Le Paul Ricard montre l'exemple pour le développement durable  ,0.1424761904761905,Neutral,nan,nan,nan,France
5854,  GP du Vietnam : le bâtiment des stands achevé et dévoilé  ,0.06449999999999999,Neutral,nan,nan,nan,France
5855,  La F1 va changer de directeur commercial  ,0.14653846153846153,Neutral,nan,nan,nan,France
5856,"  Williams insiste : le budget 2020 est ""sain""  ",0.06299999999999999,Neutral,Williams,nan,nan,France
5857,  Berger : Leclerc est plus calculateur et politique que Verstappen  ,0.0718186813186813,Neutral,Verstappen,Leclerc,nan,France
5858,  Williams affirme avoir réussi tous ses crash-tests  ,0.08421052631578947,Neutral,Williams,nan,nan,France
5859,  Renault annonce la date de présentation de sa F1 2020  ,0.13166666666666668,Neutral,Renault,nan,nan,France
5860,  Nissany roulera en essais libres avec Williams  ,0.11318181818181815,Neutral,Williams,nan,nan,France
5861,"  Smedley avertit Williams : ""2020 peut être pire que 2019""  ",-0.0008030303030302819,Neutral,Williams,nan,nan,France
5862,"  Pour Berger, comparer Hamilton à Senna est désormais légitime  ",0.1526470588235294,Positive,Hamilton,nan,nan,France
5863,  La date de la présentation McLaren est connue  ,0.09590909090909093,Neutral,McLaren,nan,nan,France
5864,"  Leclerc : Vettel ""est le plus fort actuellement"" en course  ",0.15511458333333333,Positive,Leclerc,Vettel,nan,France
5865,  La Ferrari 2020 a passé les crash-tests de la FIA  ,0.11088235294117647,Neutral,Ferrari,nan,nan,France
5866,"  Magnussen : La chute de Haas, incomparable à McLaren ou Williams  ",0.11254545454545452,Neutral,Magnussen,Haas,McLaren,France
5867,  La F1 dévoile les horaires de départ des Grands Prix 2020  ,0.13999999999999999,Neutral,nan,nan,nan,France
5868,  Comment le banking de Zandvoort avec DRS ouvert est devenu réalité  ,0.07504273504273505,Neutral,nan,nan,nan,France
5869,"  Incendies : Le GP d'Australie se prépare ""comme si de rien n'était""  ",0.10131313131313131,Neutral,nan,nan,nan,France
5870,"  Red Bull voulait une ""clarté absolue"" sur le règlement moteur  ",0.1325806451612903,Neutral,Red Bull,nan,nan,France
5871,"  Mercedes n'a pas voulu ""risquer"" la carrière d'Ocon avec Hamilton  ",0.15280000000000002,Positive,Hamilton,Ocon,Mercedes,France
5872,  Verstappen prolonge de trois ans chez Red Bull !  ,0.1148,Neutral,Verstappen,Red Bull,nan,France
5873,  Jamie Chadwick conserve son rôle chez Williams  ,0.2305,Positive,Williams,nan,nan,France
5874,"  Sans chance de gagner, Pérez pourrait arrêter en 2022  ",0.15205128205128202,Positive,nan,nan,nan,France
5875,"  Abiteboul : ""Je ne suis pas près de m'en aller""  ",0.09747727272727276,Neutral,nan,nan,nan,France
5876,  Verstappen pense désormais avoir les bases pour jouer le titre  ,0.11513333333333337,Neutral,Verstappen,nan,nan,France
5877,"  Williams : ""Il faut parfois toucher le fond...""  ",0.01044444444444445,Neutral,Williams,nan,nan,France
5878,  Ricciardo veut passer plus de temps avec l'équipe chez Renault  ,0.14055357142857142,Neutral,Ricciardo,Renault,nan,France
5879,"  Ferrari : ""Nous sommes unis et solidaires, y compris les pilotes""  ",0.13941176470588235,Neutral,Ferrari,nan,nan,France
5880,  Ferrari : La saison 2020 décisive pour l'avenir de Schumacher  ,0.19676470588235295,Positive,Ferrari,nan,nan,France
5881,  Mercedes ne favorisera pas Hamilton pour égaler Schumacher  ,0.16892857142857146,Positive,Hamilton,Mercedes,nan,France
5882,  Sainz et Norris ont compris l'intérêt du donnant-donnant  ,0.25557692307692303,Positive,Sainz,Norris,nan,France
5883,"  Vettel : Gagner avec Ferrari ""signifie encore plus pour moi""  ",0.16830188679245284,Positive,Vettel,Ferrari,nan,France
5884,"  McLaren : ""Notre objectif est de redevenir les meilleurs en F1""  ",0.20731372549019605,Positive,McLaren,nan,nan,France
5885,  Kubica pilote de réserve pour Alfa Romeo en 2020  ,0.1980357142857143,Positive,Alfa Romeo,nan,nan,France
5886,  Alfa Romeo a échoué au premier crash-test de sa F1 2020  ,0.13739130434782612,Neutral,Alfa Romeo,nan,nan,France
5887,  Le directeur de Zandvoort raconte la création du banking  ,0.17470588235294118,Positive,nan,nan,nan,France
5888,  Pourquoi Ferrari utilisera deux F1 différentes en février  ,0.0558695652173913,Neutral,Ferrari,nan,nan,France
5889,  Ferrari prévoit d'importants changements sur son moteur  ,0.07942857142857143,Neutral,Ferrari,nan,nan,France
5890,  Ferrari dévoile une date précoce pour présenter sa F1 2020  ,0.0939189189189189,Neutral,Ferrari,nan,nan,France
5891,  Le nouveau tracé du GP du Vietnam révélé  ,-0.06321052631578948,Negative,nan,nan,nan,France
5892,  Sainz a-t-il révélé un indice sur la McLaren 2020 ?  ,0.11181818181818182,Neutral,Sainz,McLaren,nan,France
5893,  Pirelli annonce déjà des pneus pour 2020  ,0.17894444444444446,Positive,nan,nan,nan,France
5894,  Les équipes ont unanimement rejeté les pneus 2020  ,0.18,Positive,nan,nan,nan,France
5895,  Scandale du dopage : le GP de Russie ne se sent pas menacé  ,0.18699999999999997,Positive,nan,nan,nan,France
5896,  Zandvoort : Les pilotes ne sont pas habitués au banking  ,0.12611111111111112,Neutral,nan,nan,nan,France
5897,  Moins d'essais en 2020 mais une garantie pour les rookies  ,0.1148387096774194,Neutral,nan,nan,nan,France
5898,  La règle de la pesée assouplie en essais libres  ,0.11467741935483874,Neutral,nan,nan,nan,France
5899,  Un virage ajouté sur le tracé du GP du Vietnam  ,0.1788333333333334,Positive,nan,nan,nan,France
5900,  Le véritable drapeau à damier fera foi en 2020  ,0.09965517241379312,Neutral,nan,nan,nan,France
5901,  Les écuries ne pourront plus se cacher pendant les essais  ,0.0828,Neutral,nan,nan,nan,France
5902,  En images : la rénovation du dernier virage de Zandvoort  ,0.040735294117647036,Neutral,nan,nan,nan,France
5903,  Vers une modification du Paul Ricard pour le GP 2020 ?  ,0.21232758620689657,Positive,nan,nan,nan,France
5904,  L'avancée des travaux à Zandvoort en images  ,0.1125,Neutral,nan,nan,nan,France
5905,"  McLaren promet une livrée ""percutante et visible"" en 2020  ",0.2161111111111111,Positive,McLaren,nan,nan,France
5906,  Kubica proche d'un double programme F1/DTM en 2020  ,0.06931666666666668,Neutral,nan,nan,nan,France
5907,  Latifi roulera chez Williams en 2020  ,0.22136363636363637,Positive,Latifi,Williams,nan,France
5908,  Pirelli n'aura qu'une solution pour le banking de Zandvoort  ,0.05857142857142856,Neutral,nan,nan,nan,France
5909,"  Ricciardo : ""Avec Ocon, pas d'inquiétudes, pas de craintes""  ",0.10510869565217393,Neutral,Ricciardo,Ocon,nan,France
5910,  Zandvoort promet un banking deux fois plus incliné qu'à Indianapolis  ,0.14711111111111108,Neutral,nan,nan,nan,France
5911,  Abandon des pneus 2020 : vers un vote des écuries ?  ,0.11593478260869569,Neutral,nan,nan,nan,France
5912,"  Bottas a ""un plan"" pour espérer vaincre Hamilton en 2020  ",0.16661111111111113,Positive,Hamilton,Bottas,nan,France
5913,  Ferrari doit corriger un gros déficit de fiabilité  ,0.14487500000000003,Neutral,Ferrari,nan,nan,France
5914,  Qui pilote où en 2020 ?  ,0.021428571428571425,Neutral,nan,nan,nan,France
5915,  Officiel - Alfa Romeo conserve Giovinazzi pour 2020  ,0.2226190476190476,Positive,Giovinazzi,Alfa Romeo,nan,France
5916,"  Giovinazzi bientôt confirmé, Hülkenberg sans volant en 2020  ",0.05625,Neutral,Giovinazzi,nan,nan,France
5917,  Pesée manquée : vers des sanctions plus souples  ,0.07750000000000003,Neutral,nan,nan,nan,France
5918,Title,Sentiment,Class,Entity1,Entity2,Entity3,Netherlands
5919,  FIA rondt onderzoek crash Grosjean af: Dit veroorzaakte de enorme vlammenzee  ,0.3069444444444444,Positive,Grosjean,nan,nan,Netherlands
