Index,Title,Sentiment,Class,Entity1,Entity2,Entity3 
1894,"  Albon na touché met Hamilton: ""Zou weer exact hetzelfde doen""  ",0.23274193548387095,Positive,Hamilton,Albon,
1895,  FIA roept Leclerc en Bottas op het matje voor trip naar Monaco  ,0.07092592592592593,Neutral,Bottas,Leclerc,
1896,"  Verstappen vindt kritiek onterecht: ""Hebben echt een stap gezet""  ",0.22794326241134755,Positive,Verstappen,,
1897,  Ricciardo niet van plan auto aan Alonso af te staan  ,0.22026234567901234,Positive,Ricciardo,,
1898,"  Verstappen: ""Probeerde alleen maar aardig te zijn naar Vettel""  ",0.2946153846153846,Positive,Verstappen,Vettel,
1899,  Tech: Eerste blik op nieuwe voorvleugel Ferrari  ,0.05134615384615386,Neutral,Ferrari,,
1900,  In beeld: De nieuwe helm van Max Verstappen  ,0.24298245614035086,Positive,Verstappen,,
1901,  Waarom heet het de Grand Prix van Stiermarken? Tweede Oostenrijkse GP verklaard  ,0.18019047619047618,Positive,,,
1902,  Lammers verwacht sterker Red Bull in tweede Oostenrijkse race  ,0.2272522522522522,Positive,Red Bull,,
1903,  Binnen enkele dagen bevestiging GP Toscane op Mugello  ,0.11535087719298247,Neutral,,,
1904,  Het gelijk van Wolff na kritiek op alternatieve kwalificatie  ,0.009999999999999998,Neutral,,,
1905,  Achtergrond: Kan Vettel terugkeren bij Red Bull? 'Breng hem thuis'  ,0.2110632183908046,Positive,Vettel,Red Bull,
1906,  Preview GP van Stiermarken: Slaat Verstappen terug na valse start?  ,0.14626373626373623,Neutral,Verstappen,,
1907,"  Horner: ""Albon was ruim seconde sneller dan Hamilton en Bottas""  ",0.29419753086419753,Positive,Hamilton,Bottas,Albon
1908,  Mercedes brengt nieuwe versnellingsbakonderdelen naar Spielberg  ,0.1101190476190476,Neutral,Mercedes,,
1909,"  Mercedes: ""Zwarte livery zorgt niet voor problemen met koeling""  ",0.17398437499999997,Positive,Mercedes,,
1910,  Tech: Wat schuilde er achter de nieuwe neus van Max Verstappen?  ,0.15199074074074073,Positive,Verstappen,,
1911,"  Alonso mikt op succes in 2022: ""Te oud? Alleen de stopwatch telt""  ",0.16862745098039214,Positive,,,
1912,"  Verstappen: ""We hebben wat ideetjes voor komende zondag""  ",0.2579419191919192,Positive,Verstappen,,
1913,  Wie gingen Fernando Alonso voor met een comeback in de Formule 1?  ,0.18733333333333338,Positive,,,
1914,  Officieel: Alonso keert bij Renault terug in de Formule 1  ,0.21369999999999997,Positive,Renault,,
1915,  Binotto: Upgrades bij GP Stiermarken ‘race tegen de klok’  ,0.19149999999999995,Positive,,,
1916,  Weersverwachting GP van Stiermarken: Regen op zaterdag?  ,0.12911111111111112,Neutral,,,
1917,  Wolff over DAS-protest Red Bull: “Andersom had ik het ook gedaan”  ,0.13845238095238094,Neutral,Red Bull,,
1918,"  Wolff: ""Speculaties over salariseisen Hamilton allemaal onzin""  ",0.05602564102564104,Neutral,Hamilton,,
1919,  Mercedes geeft toe: fundamenteel probleem met versnellingsbak  ,0.060714285714285714,Neutral,Mercedes,,
1920,  Kubica vervangt Giovinazzi tijdens VT1 bij Alfa Romeo  ,0.15256410256410258,Positive,Giovinazzi,Alfa Romeo,
1921,  Vettel: Ferrari SF1000 ‘onherkenbaar’ tijdens GP Oostenrijk  ,0.19316091954022988,Positive,Vettel,Ferrari,
1922,"  Ricciardo na uitvalbeurt: ""Was al blij dat we weer konden racen""  ",0.22954545454545458,Positive,Ricciardo,,
1923,"  Analyse: Cijfers bevestigen inzinking Ferrari, argwaan neemt toe  ",0.1281726907630522,Neutral,Ferrari,,
1924,  Einde Safety Car vertraagd door discussie inhaalactie Albon/Perez  ,0.20747126436781607,Positive,Perez,Albon,
1925,"  Wolff over teamorders bij Mercedes: ""Doe niet zo paranoïde""  ",0.185625,Positive,Mercedes,,
1926,"  Gasly: ""Team droeg me na tien ronden op om te stoppen""  ",0.22390624999999997,Positive,Gasly,,
1927,"  Verstappen: “WK nog niet voorbij, titel wel lastiger geworden”  ",0.16432539682539685,Positive,Verstappen,,
1928,  Ferrari plant toch updates voor tweede race in Spielberg  ,0.10043859649122808,Neutral,Ferrari,,
1929,  Lammers: “Schade voor Max beperkt dankzij slordige Hamilton”  ,0.1973694029850747,Positive,Hamilton,,
1930,  Mercedes hard op zoek naar oplossing voor bakprobleem  ,0.20227777777777778,Positive,Mercedes,,
1931,  Britse overheid komt F1 tegemoet met quarantaineprotocol  ,0.13958333333333334,Neutral,,,
1932,  Bijna anderhalf miljoen Nederlanders zagen start F1-seizoen 2020  ,0.256875,Positive,,,
1933,"  Wolff over strijd met Red Bull: ""Vanaf nu is het menens""  ",0.10199712643678163,Neutral,Red Bull,,
1934,  Hamilton na Oostenrijk coureur met meeste strafpunten  ,-0.09888888888888889,Negative,Hamilton,,
1935,  Brawn over GP Oostenrijk: “Betrouwbaarheid achilleshiel”  ,0.2923611111111111,Positive,,,
1936,"  McLaren: ""We gaan nog veel plezier aan Norris beleven""  ",0.2774242424242425,Positive,Norris,McLaren,
1937,  Analyse: Winnaars en verliezers van de Grand Prix van Oostenrijk  ,0.16286706349206354,Positive,,,
1938,  Marko pleit voor herziening systeem met tijdstraffen  ,0.15263888888888888,Positive,,,
1939,"  Binotto: Ferrari verliest 0,7 seconde per ronde op rechte stukken  ",0.09114942528735631,Neutral,Ferrari,,
1940,  Williams zet Jack Aitken vrijdag in de FW43  ,0.0,Neutral,Williams,,
1941,  Hamilton zag alternatieve strategie geruïneerd door safety car  ,0.09828571428571427,Neutral,Hamilton,,
1942,  Internationale media over F1-spektakel en Red Bull-sof in Oostenrijk  ,0.16247916666666667,Positive,Red Bull,,
1943,  Tijdschema: Hoe laat begint de Grand Prix van Stiermarken?  ,0.19320987654320987,Positive,,,
1944,"  Horner na valse start: ""Hebben in potentie wel een goede auto""  ",0.20961174242424238,Positive,,,
1945,  F1 Grand Prix van Oostenrijk: Beste foto's van zondag  ,0.6,Positive,,,
1946,  Alfa Romeo alleen beboet voor losgekomen wiel Raikkonen  ,0.059571428571428595,Neutral,Raikkonen,Alfa Romeo,
1947,"  Wolff vindt straf te zwaar, Horner hoopt op excuses van Hamilton  ",0.028229166666666677,Neutral,Hamilton,,
1948,"  Norris trots op eerste podium: ""Dacht dat ik kans verknoeid had""  ",0.15058908045977012,Positive,Norris,,
1949,  VIDEO: Albon en Hamilton hebben wederom aanvaring  ,-0.054444444444444434,Negative,Hamilton,Albon,
1950,"  Albon niet blij met Hamilton na touché: ""Ik had kunnen winnen""  ",0.0785057471264368,Neutral,Hamilton,Albon,
1951,  Leclerc: Verrassende tweede plaats ‘voelt als een overwinning’  ,0.16923611111111106,Positive,Leclerc,,
1952,"  Bottas opent opnieuw met zege: ""Was bezorgd over de auto""  ",0.21474358974358973,Positive,Bottas,,
1953,"  Verstappen baalt na dure DNF: ""Zo wil je absoluut niet beginnen""  ",0.22328703703703706,Positive,Verstappen,,
1954,  WK-stand na de F1 Grand Prix van Oostenrijk 2020  ,0.0,Neutral,,,
1955,  Volledige uitslag F1 Grand Prix van Oostenrijk 2020  ,0.0,Neutral,,,
1956,"  Bottas wint sensationele seizoensouverture F1, DNF Verstappen  ",0.10063670411985019,Neutral,Verstappen,Bottas,
1957,  Verstappen valt al snel uit in Oostenrijkse Grand Prix  ,0.026190476190476184,Neutral,Verstappen,,
1958,  Zo ziet de nieuwe podiumprocedure van de F1 eruit  ,0.12549019607843137,Neutral,,,
1959,"  Alsnog gridstraf Hamilton na protest Red Bull, Verstappen op P2  ",0.11268115942028985,Neutral,Hamilton,Verstappen,Red Bull
1960,  Red Bull wil alsnog gridstraf voor Hamilton en tekent protest aan  ,0.08461538461538462,Neutral,Hamilton,Red Bull,
1961,"  Alle F1-coureurs tegen racisme, maar niet iedereen wil knielen  ",0.10263888888888889,Neutral,,,
1962,  Waarom het DAS-systeem van Mercedes legaal is verklaard  ,0.08611111111111111,Neutral,Mercedes,,
1963,"  Vettel, Red Bull gewaarschuwd na gesprek zonder mondkapje  ",0.044871794871794865,Neutral,Vettel,Red Bull,
1964,  Overzicht: Alle winnaars van de Grand Prix van Oostenrijk  ,0.6,Positive,,,
1965,  Verstappen: 'Of Red Bull DAS krijgt? Het moet eerst haalbaar blijken'  ,-0.010217391304347827,Negative,Verstappen,Red Bull,
1966,  Norris verbaasd om voor Racing Point te eindigen in kwalificatie  ,0.3775,Positive,Norris,Racing Point,
1967,  Hamilton ontloopt gridstraf en behoudt tweede startplek in Oostenrijk  ,0.06510416666666667,Neutral,Hamilton,,
1968,  Mercedes positief verrast: “We lijken een klasse apart”  ,0.4233333333333335,Positive,Mercedes,,
1969,  Hamilton naar stewards voor twee mogelijke overtredingen  ,0.10882352941176471,Neutral,Hamilton,,
1970,"  Verstappen: ""Gat met Mercedes is groot, maar nog geen drama""  ",0.17841485507246374,Positive,Verstappen,Mercedes,
1971,  Vettel: Uitschakeling in Q2 kwam als 'verrassing'  ,0.2897368421052631,Positive,Vettel,,
1972,"  Verstappen derde in kwalificatie: ""Blij met alternatieve strategie""  ",0.23968253968253964,Positive,Verstappen,,
1973,  Uitslag kwalificatie Formule 1 GP van Oostenrijk  ,0.0,Neutral,,,
1974,"  Bottas pakt eerste pole van 2020, derde startplek voor Verstappen  ",0.11183333333333337,Neutral,Verstappen,Bottas,
1975,  Tech: De nieuwe voorvleugel van de Red Bull RB16  ,0.1,Neutral,Red Bull,,
1976,  Uitslag derde vrije training Formule 1 GP van Oostenrijk  ,0.0,Neutral,,,
1977,"  Hamilton voor derde training op rij snelste, Verstappen op P3  ",0.21758064516129033,Positive,Hamilton,Verstappen,
1978,  Correlatieproblemen maakten Ferrari SF1000 ‘fragiel’  ,0.018859649122807017,Neutral,Ferrari,,
1979,  Renault over opvolging van Ricciardo: “We praten met grote namen”  ,0.2524561403508772,Positive,Ricciardo,Renault,
1980,"  Formule 1 Grand Prix van Oostenrijk – Starttijd, welke zender en meer  ",0.26333333333333325,Positive,,,
1981,  Overzicht: Alle polesitters voor de Oostenrijkse Grand Prix  ,0.29333333333333333,Positive,,,
1982,  Verstappen verwacht voor 'mooi resultaat' te gaan in kwalificatie  ,0.1606504065040651,Positive,Verstappen,,
1983,  FIA doet uitspraak: DAS-systeem van Mercedes is legaal  ,0.11972972972972973,Neutral,Mercedes,,
1984,  Vettel: Ferrari op achterstand door gebrek aan grip en downforce  ,0.07500000000000001,Neutral,Vettel,Ferrari,
1985,  Concurrenten zien Racing Point als serieuze podiumkandidaat  ,0.21876190476190474,Positive,Racing Point,,
1986,"  Hamilton: ""Mercedes sterk, maar neem het met een korreltje zout""  ",0.09567901234567902,Neutral,Hamilton,Mercedes,
1987,  Officieel: Red Bull tekent protest aan tegen DAS-systeem Mercedes  ,0.15576149425287356,Positive,Red Bull,Mercedes,
1988,  F1 Grand Prix van Oostenrijk: Beste foto's van vrijdag  ,0.025000000000000022,Neutral,,,
1989,"  Verstappen: ""Reed snelste ronde met kapotte voorvleugel""  ",0.2348456790123457,Positive,Verstappen,,
1990,  Uitslag tweede vrije training Formule 1 GP van Oostenrijk  ,0.0,Neutral,,,
1991,"  Hamilton topt eerste dag F1-seizoen 2020, Verstappen P8  ",0.1645833333333333,Positive,Hamilton,Verstappen,
1992,"  Ferrari over wegsturen Vettel: ""We zijn van gedachten veranderd""  ",0.14838709677419354,Neutral,Vettel,Ferrari,
1993,"  Wolff: ""Weekend niet laten overschaduwen door DAS-protest""  ",0.1779,Positive,,,
1994,  Vettel past aanpak rond teamorders ondanks vertrek niet aan  ,0.15846153846153843,Positive,Vettel,,
1995,  Geen simraces voor Ricciardo: “Zou te fanatiek worden”  ,0.07294117647058822,Neutral,Ricciardo,,
1996,  Uitslag eerste vrije training Formule 1 GP van Oostenrijk  ,0.0,Neutral,,,
1997,"  Hamilton aan kop in eerste F1-training van 2020, Verstappen derde  ",0.11403508771929824,Neutral,Hamilton,Verstappen,
1998,  Red Bull wil opheldering van de FIA over DAS-systeem Mercedes  ,0.168125,Positive,Red Bull,Mercedes,
1999,"  Marko: ""Oostenrijk is lakmoesproef voor het hele seizoen""  ",0.1915909090909091,Positive,,,
2000,"  Kwalificatie Grand Prix van Oostenrijk – Starttijd, welke zender en meer  ",0.18492063492063493,Positive,,,
2001,  Mercedes-coureurs met aangepaste helmen in Oostenrijk  ,0.14047619047619048,Neutral,Mercedes,,
2002,  F1 Grand Prix van Oostenrijk: Beste foto's van donderdag  ,-0.06666666666666665,Negative,,,
2003,  Verstappen: Bij even goede auto als Mercedes staat niets titel in de weg  ,0.21603365384615392,Positive,Verstappen,Mercedes,
2004,"  F1 stelt verwachte kalenderupdate uit: ""Duurt nog enkele weken""  ",0.028690476190476183,Neutral,,,
2005,  Tech: Renault met nieuwe voorvleugel in Oostenrijk  ,0.14166666666666666,Neutral,Renault,,
2006,"  Leclerc en Vettel in koor: ""Ferrari gaat lastig seizoen tegemoet""  ",0.14527777777777778,Neutral,Leclerc,Vettel,Ferrari
2007,  Hamilton: Red Bull en Verstappen dit jaar onze grootste uitdagers  ,0.26268518518518513,Positive,Hamilton,Verstappen,Red Bull
2008,  Verstappen over boodschap Hamilton: Goed om naar buiten te brengen  ,0.29696078431372547,Positive,Hamilton,Verstappen,
2009,  Ferrari bood Vettel geen nieuw contract aan voor 2021  ,0.18243589743589744,Positive,Vettel,Ferrari,
2010,  Verstappen klaar voor verkort seizoen: 'Verander niet van aanpak'  ,0.09850877192982456,Neutral,Verstappen,,
2011,"  Ocon wijst ideale Renault-teamgenoot aan: ""Dat is Alonso""  ",0.39015432098765435,Positive,Ocon,Renault,
2012,  Leven in de F1-coronabubbel: Onze eerste indruk uit Oostenrijk  ,0.07549382716049381,Neutral,,,
2013,  Mercedes update motor om betrouwbaarheid te verbeteren  ,0.1917777777777778,Positive,Mercedes,,
2014,  Gaat Red Bull gelijk in protest tegen DAS-systeem Mercedes?  ,0.16423809523809524,Positive,Red Bull,Mercedes,
2015,  Red Bull: F1-teams komen mogelijk in de problemen met onderdelen  ,-0.019499999999999993,Negative,Red Bull,,
2016,  McLaren: Coronaprotocol moet herhaling Australië voorkomen  ,0.20080459770114936,Positive,McLaren,,
2017,  Omstreden sausage kerbs op Red Bull Ring verwijderd  ,0.19619047619047622,Positive,Red Bull,,
2018,"  Weerbericht Spielberg: Regen op vrijdag, zomers op zondag  ",0.14237179487179485,Neutral,,,
2019,  Ook McLaren komt met gewijzigde livery naar Oostenrijk  ,0.06749999999999998,Neutral,McLaren,,
2020,"  Motorwissel weerhoudt McLaren niet van progressie, zegt Seidl  ",0.17735632183908043,Positive,McLaren,,
2021,  Horner: Voorbereiding Red Bull 'beste sinds 2013'  ,0.3120512820512821,Positive,Red Bull,,
2022,  Verstappen moet het in Spielberg stellen zonder vader en manager  ,0.10807017543859651,Neutral,Verstappen,,
2023,  COTA kan snel schakelen als Amerikaanse GP doorgaat  ,0.09107843137254902,Neutral,,,
2024,  Ocon maakt eindelijk rentree: “Zo’n beetje alles zat tegen”  ,0.16250000000000003,Positive,Ocon,,
2025,  Herbert adviseert Renault: Kies voor jong talent Russell  ,0.22974358974358972,Positive,Russell,Renault,
2026,  Horner bevestigt update Honda-motor: “Eigenlijk de tweede versie”  ,0.22579710144927537,Positive,,,
2027,  Verstappen ziet zichzelf niet als favoriet voor GP van Oostenrijk  ,0.21623263888888888,Positive,Verstappen,,
2028,  Renault behoudt Sirotkin als reservecoureur voor 2020  ,0.3063333333333333,Positive,Renault,,
2029,  Brundle verwacht ‘zeer sterk’ Verstappen en Red Bull in Oostenrijk  ,0.31779279279279277,Positive,Verstappen,Red Bull,
2030,  Honda werkt door: Grote motorische update voor GP Oostenrijk  ,0.14358695652173914,Neutral,,,
2031,  Giovinazzi droomt van drie Italiaanse Grands Prix in 2020  ,0.41370370370370374,Positive,Giovinazzi,,
2032,  Preview GP van Oostenrijk: Vijf dingen om naar uit te kijken  ,0.1358333333333333,Neutral,,,
2033,  Brown: Pikorde teams blijft mogelijk anderhalf jaar hetzelfde  ,0.15940476190476188,Positive,,,
2034,  Tijdschema: Hoe laat begint de Grand Prix van Oostenrijk?   ,0.20833333333333337,Positive,,,
2035,  Livery 'publieke belofte' Mercedes om diversiteit te vergroten  ,0.09642857142857142,Neutral,Mercedes,,
2036,  Mercedes-livery “teken dat we samen verandering willen”  ,0.1796296296296296,Positive,Mercedes,,
2037,  Mercedes onthult nieuwe livery in strijd tegen racisme  ,0.05527777777777778,Neutral,Mercedes,,
2038,"  Marko: ""F1 zonder publiek is minder erg dan voetbal zonder fans""  ",0.04408333333333335,Neutral,,,
2039,  Formule 1 coronavirus protocollen: wat verandert er precies?  ,0.11074999999999999,Neutral,,,
2040,"  Abiteboul: ""Coronabesmetting kan volledig team platleggen""  ",0.18279513888888893,Positive,,,
2041,"  Verstappen: ""Wil de fans vermaken, ook als ze tv kijken""  ",0.16547619047619047,Positive,Verstappen,,
2042,  Russell: Procedures perfectioneren 'grootste ding' bij terugkeer  ,0.07535353535353535,Neutral,Russell,,
2043,"  'Geen garantie' dat alle geplande F1-races doorgaan, zegt Brown  ",0.15908045977011495,Positive,,,
2044,  Hoe zijn de Formule 1-teams door de corona-pauze gekomen?  ,0.12836363636363643,Neutral,,,
2045,  Wolff: Geweldige show in Oostenrijk kan ‘vreemdheid’ compenseren  ,0.2920689655172413,Positive,,,
2046,  Jos Verstappen: Denk dat Max mee kan doen om zege in Oostenrijk  ,0.294608843537415,Positive,Verstappen,,
2047,  Horner: Verstappen testte met verschillende auto’s voor Oostenrijk  ,0.2786979166666666,Positive,Verstappen,,
2048,  Hamilton: Gebrek aan diversiteit in F1 onder Ecclestone ‘logisch’  ,0.05532828282828282,Neutral,Hamilton,,
2049,  De spagaat van korter F1-seizoen: Aanvallen versus angst voor DNF  ,0.07049999999999998,Neutral,,,
2050,  Tech: De upgrades waar Red Bull tijdens de filmdag mee reed  ,0.08351388888888889,Neutral,Red Bull,,
2051,  Renault met drievoudige upgrade naar seizoensopener in Oostenrijk  ,0.16704301075268815,Positive,Renault,,
2052,"  Hakkinen verwacht spektakel: ""Verstappen zal veel risico's nemen""  ",0.1779861111111111,Positive,Verstappen,,
