Index,Title,Sentiment,Class,Entity1,Entity2,Entity3,Germany
1130,  Il n'y aura qu'une séance d'essais libres à Imola  ,0.14805555555555558,Neutral,,,,French
1131,  Binotto libéré de son rôle technique par la restructuration de Ferrari  ,0.13538461538461538,Neutral,Ferrari,,,French
1132,  Grosjean ne regrette pas sa défense rugueuse de Silverstone  ,0.05709302325581395,Neutral,Grosjean,,,French
1133,"  McLaren : ""Les mauvaises nouvelles sont derrière nous""  ",0.18170909090909088,Positive,McLaren,,,French
1134,"  Prost ne croit pas que la Racing Point ait été conçue ""sans aide""  ",0.07620689655172411,Neutral,Racing Point,,,French
1135,  Les notes du Grand Prix de Grande-Bretagne 2020  ,0.1466666666666667,Neutral,,,,French
1136,"  Bottas ""ne peut pas se permettre"" de manquer les points  ",0.1060104895104895,Neutral,Bottas,,,French
1137,"  Magnussen déplore une ""erreur de jugement"" d'Albon  ",0.05775000000000001,Neutral,Albon,Magnussen,,French
1138,  Mercedes a failli changer les pneus de Hamilton pour le dernier tour  ,0.08167924528301888,Neutral,Hamilton,Mercedes,,French
1139,  COVID-19 : les pilotes savent que le risque zéro n'existe pas  ,0.06843749999999998,Neutral,,,,French
1140,  Racing Point explique la panne de Hülkenberg  ,0.11000000000000004,Neutral,Racing Point,,,French
1141,"  Pirelli va analyser les crevaisons de Silverstone ""à 360°""  ",0.12662318840579712,Neutral,,,,French
1142,"  Pierre Gasly, 7e : ""Franchement, j'étais déchaîné""  ",0.11339583333333336,Neutral,Gasly,,,French
1143,"  Vettel : Quelque chose ""ne tourne pas rond"" avec la Ferrari  ",-0.062261904761904754,Negative,Vettel,Ferrari,,French
1144,"  Grosjean ""écœuré"" après avoir ""conduit aussi bien qu'en 2013""  ",-0.0218888888888889,Negative,Grosjean,,,French
1145,  Renault porte encore réclamation contre Racing Point  ,0.08067567567567568,Neutral,Racing Point,Renault,,French
1146,"  Lewis Hamilton élu ""Pilote du Jour"" du GP de Grande-Bretagne 2020  ",0.02117647058823529,Neutral,Hamilton,,,French
1147,"  Leclerc l'opportuniste sur le podium grâce à ""deux tours de folie""  ",0.16813157894736844,Positive,Leclerc,,,French
1148,"  Verstappen à 5 secondes de la victoire, entre chance et malchance  ",0.16820512820512817,Positive,Verstappen,,,French
1149,"  Hamilton : ""Mon cœur s'est presque arrêté""  ",0.004629629629629627,Neutral,Hamilton,,,French
1150,  GP de Grande-Bretagne : les meilleurs tours en course  ,0.0,Neutral,,,,French
1151,  Championnat - Les classements après le GP de Grande-Bretagne  ,0.0,Neutral,,,,French
1152,  Course - Hamilton gagne sur trois roues dans une fin de GP irrespirable !  ,0.0713478260869565,Neutral,Hamilton,,,French
1153,  LIVE F1 - Suivez le GP de Grande-Bretagne en direct  ,0.0321875,Neutral,,,,French
1154,  La grille de départ du GP de Grande-Bretagne  ,-0.0075,Neutral,,,,French
1155,"  Racing Point : ""Comme si Hülkenberg n'était jamais parti""  ",0.10092105263157895,Neutral,Racing Point,,,French
1156,"  Vettel : FIA et F1 ont ""laissé tomber"" les pilotes sur l'antiracisme  ",0.12932954545454545,Neutral,Vettel,,,French
1157,  Gasly avait demandé à changer d'ingénieur chez Red Bull  ,0.07012765957446808,Neutral,Gasly,Red Bull,,French
1158,  Stratégie - Les données avant le GP de Grande-Bretagne  ,0.12007894736842106,Neutral,,,,French
1159,  Réclamation contre Racing Point : audience la semaine prochaine  ,0.14105263157894737,Neutral,Racing Point,,,French
1160,  Duels en qualifications : le point après le GP de Grande-Bretagne  ,0.1844444444444444,Positive,,,,French
1161,  Russell pénalisé sur la grille de départ à Silverstone  ,0.07622222222222225,Neutral,Russell,,,French
1162,"  Nico Hülkenberg : ""La Q3 n'était pas si loin""  ",0.1874468085106383,Positive,,,,French
1163,"  Verstappen à une seconde des Mercedes mais ""pas surpris""  ",0.12340476190476188,Neutral,Verstappen,Mercedes,,French
1164,"  Sebastian Vettel : ""Ça ne peut pas être pire""  ",0.0683,Neutral,Vettel,,,French
1165,  Hamilton a conquis sa 91e pole malgré un tête-à-queue  ,0.1843627450980392,Positive,Hamilton,,,French
1166,"  Leclerc : ""La 4e place, on ne l'a pas du tout vue venir !""  ",0.1851388888888889,Positive,Leclerc,,,French
1167,  Qualifs - Hamilton terrasse Bottas sur la planète Mercedes  ,0.1104794520547945,Neutral,Hamilton,Bottas,Mercedes,French
1168,"  Un resurfaçage à Portimão, où les pneus ne seront pas ménagés  ",0.09436842105263159,Neutral,,,,French
1169,  Nouveau départ pour Williams : les raisons de l'optimisme  ,0.12392857142857143,Neutral,Williams,,,French
1170,  EL3 - Mercedes et Verstappen en ordre de marche avant les qualifs  ,0.14700000000000008,Neutral,Verstappen,Mercedes,,French
1171,  Ferrari roulera à Silverstone entre les deux Grands Prix  ,0.06391304347826086,Neutral,Ferrari,,,French
1172,  McLaren conserve ses évolutions aéro pour la suite du GP  ,0.13502454991816698,Neutral,McLaren,,,French
1173,  Racing Point dément la clause du 31 juillet pour Pérez  ,0.017599999999999994,Neutral,Racing Point,,,French
1174,  Du mieux chez Red Bull malgré le crash d'Alex Albon  ,0.12848484848484848,Neutral,Albon,Red Bull,,French
1175,  Équilibre précaire et rythme de course inquiétant pour Ferrari  ,-0.0023611111111111103,Neutral,Ferrari,,,French
1176,  Daniil Kvyat sera pénalisé sur la grille de départ  ,0.12387096774193548,Neutral,Kvyat,,,French
1177,  GP de Grande-Bretagne F1 - Programme TV et guide d'avant-course  ,0.22435555555555556,Positive,,,,French
1178,"  Hülkenberg : La Racing Point a ""un potentiel énorme""  ",0.21915094339622646,Positive,Racing Point,,,French
1179,"  La F1 rattrapée par le COVID-19 : ""Un rappel brutal""  ",0.01171875,Neutral,,,,French
1180,"  EL2 - Stroll se joue de la chaleur, Albon finit dans le mur  ",0.0759,Neutral,Albon,Stroll,,French
1181,  Giovinazzi reçoit un avertissement après l'incident en EL1  ,0.09937500000000002,Neutral,Giovinazzi,,,French
1182,  McLaren teste des évolutions aéro à Silverstone  ,0.12071428571428575,Neutral,McLaren,,,French
1183,"  EL1 - Verstappen devant Hamilton, Hülkenberg reprend du service  ",0.12533333333333335,Neutral,Hamilton,Verstappen,,French
1184,  Hülkenberg confirmé chez Racing Point à Silverstone  ,0.1714285714285714,Positive,Racing Point,,,French
1185,"  COVID-19 : Pérez assure avoir suivi ""toutes les instructions de la FIA""  ",0.11478125000000003,Neutral,,,,French
1186,  Albon compte sur l'immense expérience de son nouvel ingénieur  ,0.17705882352941174,Positive,Albon,,,French
1187,  Le volant de Valtteri Bottas modifié pour éviter les départs volés  ,0.13575757575757577,Neutral,Bottas,,,French
1188,  La perte du GP du Brésil : un coup dur pour le sport auto auriverde ?  ,0.13413793103448274,Neutral,,,,French
1189,  Hülkenberg proche de remplacer Pérez à Silverstone  ,0.14791666666666667,Neutral,,,,French
1190,"  Pérez positif au COVID-19, forfait pour le GP de Grande-Bretagne  ",0.22736842105263158,Positive,,,,French
1191,"  Verstappen espère être à moins de 0""5 de Mercedes  ",0.07382142857142858,Neutral,Verstappen,Mercedes,,French
1192,  Photos - Jeudi à Silverstone  ,0.07111111111111112,Neutral,,,,French
1193,"  Ocon : ""Beaucoup d'échanges"" chez Renault pour améliorer la situation  ",0.27474999999999994,Positive,Ocon,Renault,,French
1194,  Pierre Gasly assure que Honda a réglé les problèmes de fiabilité  ,0.06875000000000002,Neutral,Gasly,,,French
1195,  Antiracisme : Grosjean s'est expliqué avec Hamilton  ,0.21881578947368424,Positive,Hamilton,Grosjean,,French
1196,"  Faute de points, Grosjean veut prendre du plaisir  ",0.12037037037037035,Neutral,Grosjean,,,French
1197,"  Sergio Pérez isolé après un test COVID ""non concluant""  ",0.106,Neutral,,,,French
1198,  Norris portera un casque dessiné par une enfant de 6 ans !  ,0.26333333333333336,Positive,Norris,,,French
1199,  Le GP du Portugal pourrait générer 120 millions d'euros de revenus  ,0.17116279069767443,Positive,,,,French
1200,  On se souviendra de 2020 comme d'une année en or pour la F1  ,0.19615384615384615,Positive,,,,French
1201,  Norris ne s'attend pas à beaucoup de dépassements au Mugello  ,0.23314102564102568,Positive,Norris,,,French
1202,  Huis clos confirmé pour le GP d'Italie à Monza  ,0.16869565217391302,Positive,,,,French
1203,  Ferrari a proposé l'idée de voitures clientes pendant la crise  ,0.15342105263157899,Positive,Ferrari,,,French
1204,"  Renault : Des évolutions et un ""pas en avant"" espéré à Silverstone  ",0.16541666666666668,Positive,Renault,,,French
1205,"  Eddie Jordan ne recruterait ""sûrement pas"" Vettel  ",0.085,Neutral,Vettel,,,French
1206,  Albon a un nouvel ingénieur de course chez Red Bull  ,0.29368421052631577,Positive,Albon,Red Bull,,French
1207,  Les ventes de billets étaient en hausse au GP des États-Unis  ,0.1446470588235294,Neutral,,,,French
1208,  McLaren critique la faille dans le gel des voitures pour 2021  ,0.15631578947368419,Positive,McLaren,,,French
1209,  Ferrari ne pense pas gagner avant 2022  ,0.12074074074074079,Neutral,Ferrari,,,French
1210,  McLaren officialise son nouveau partenariat avec Gulf  ,0.16547619047619047,Positive,McLaren,,,French
1211,"  Alfa Romeo espère encore ""marquer des points régulièrement""  ",0.26212765957446804,Positive,Alfa Romeo,,,French
1212,  Haas s'attend à souffrir du moteur Ferrari à Silverstone  ,0.06280000000000001,Neutral,Haas,Ferrari,,French
1213,  Silverstone en sens inverse : l'idée n'a jamais été sérieuse  ,0.13534883720930233,Neutral,,,,French
1214,  La F1 s'interdit tout relâchement face au COVID-19  ,0.22577777777777783,Positive,,,,French
1215,"   Enchaîner les GP : une nécessité en 2020, une hérésie à l'avenir  ",0.024727272727272726,Neutral,,,,French
1216,  Mercedes rejette le manque de suspense sur ses concurrents  ,0.13128205128205128,Neutral,Mercedes,,,French
1217,  Ricciardo met en garde Vettel s'il rejoint le milieu de grille  ,0.08118181818181819,Neutral,Ricciardo,Vettel,,French
1218,  Le GP du Brésil conteste les raisons de son annulation  ,0.13999999999999999,Neutral,,,,French
1219,"  Russell toujours dans les ""plans à long terme"" de Mercedes  ",0.20076923076923073,Positive,Russell,Mercedes,,French
1220,"  Imola, le retour d'un circuit historique qui veut convaincre  ",0.14786274509803923,Neutral,,,,French
1221,"  Le Nürburgring, Portimão et Imola ont leur Grand Prix !  ",0.2219444444444446,Positive,,,,French
1222,"  Norris : ""Qui ne voudrait pas démonter une F1 ?""  ",0.19643589743589746,Positive,Norris,,,French
1223,"  Ferrari : ""Trop tôt pour décider"" si Mick Schumacher ira en F1  ",0.12594594594594594,Neutral,Ferrari,,,French
1224,  Mercedes doute de ses performances en cas de chaleur  ,0.14838235294117644,Neutral,Mercedes,,,French
1225,  McLaren et Gulf vers des retrouvailles légendaires  ,0.11400000000000002,Neutral,McLaren,,,French
1226,  Horner révèle les circonstances du crash de Verstappen en Hongrie  ,0.13403846153846155,Neutral,Verstappen,,,French
1227,  Hockenheim n'est plus dans la course pour organiser un Grand Prix  ,0.07999999999999997,Neutral,,,,French
1228,  La loyauté de Pérez plaide en sa faveur chez Racing Point  ,0.17574999999999993,Positive,Racing Point,,,French
1229,"  Hamilton, Bottas : les raisons d'un départ agité en Hongrie  ",0.15294117647058822,Positive,Hamilton,Bottas,,French
1230,"  Sainz : ""Bien trop tôt"" pour regretter l'accord avec Ferrari  ",0.10314102564102565,Neutral,Sainz,Ferrari,,French
1231,  Le GP d'Espagne n'est pas menacé par le coronavirus  ,0.13637931034482761,Neutral,,,,French
1232,  Ferrari annonce la restructuration de son département technique  ,0.222,Positive,Ferrari,,,French
1233,  Des soupçons persistent entre les équipes au sujet des moteurs  ,0.04939393939393939,Neutral,,,,French
1234,  Binotto : Licencier ne fera pas progresser la Ferrari  ,0.05187499999999999,Neutral,Ferrari,,,French
1235,"  inspecté par la FIA, Imola toujours candidat à un Grand Prix  ",0.14005263157894737,Neutral,,,,French
1236,  Un stratège blessé a aidé Haas à tenter un pari en Hongrie  ,0.07734374999999999,Neutral,Haas,,,French
1237,"  Norris : ""Il faut essayer de veiller sur les mécaniciens""  ",0.06735,Neutral,Norris,,,French
1238,"  Szafnauer : Ce que fait Racing Point, ""tout le monde le fait""  ",0.09384090909090909,Neutral,Racing Point,,,French
1239,  Les deux Williams auront des évolutions à Silverstone  ,0.08864864864864865,Neutral,Williams,,,French
1240,  Dans le secret des évolutions techniques F1 en Hongrie  ,0.15283333333333335,Positive,,,,French
1241,"  Red Bull a ""du mal à comprendre les critiques"" envers Albon  ",0.09717142857142856,Neutral,Albon,Red Bull,,French
1242,"  Ocon : Un ""week-end à oublier"" mais ""c'est loin d'être terminé""  ",0.21161538461538454,Positive,Ocon,,,French
1243,  Pourquoi le départ volé de Bottas n'a pas été sanctionné  ,-0.00021739130434782628,Neutral,Bottas,,,French
1244,  Les notes du Grand Prix de Hongrie 2020  ,0.005000000000000011,Neutral,,,,French
1245,"  Racing Point a ""886 dessins"" prouvant la légalité des écopes  ",0.0625,Neutral,Racing Point,,,French
1246,"  Red Bull décèle ""quelques anomalies"" dans l'aéro de la RB16  ",0.12999999999999998,Neutral,Red Bull,,,French
1247,  Ferrari n'exclut pas des changements organisationnels  ,0.005490196078431378,Neutral,Ferrari,,,French
1248,"  Mercedes explique la ""confusion"" avant le dernier arrêt de Hamilton  ",0.18857142857142858,Positive,Hamilton,Mercedes,,French
1249,  Stroll entre déception et satisfaction après sa quatrième place  ,0.061041666666666675,Neutral,Stroll,,,French
1250,  Grille séchée devant Albon : Red Bull innocenté par les commissaires  ,0.08366666666666665,Neutral,Albon,Red Bull,,French
1251,  Les Haas pénalisées mais Magnussen reste dans le top 10  ,0.02333333333333333,Neutral,Magnussen,Haas,,French
1252,  Hamilton félicite Mercedes pour les performances de la W11  ,0.15093023255813953,Positive,Hamilton,Mercedes,,French
1253,  Haas sous enquête des commissaires après le GP de Hongrie  ,0.05944444444444444,Neutral,Haas,,,French
1254,  Bottas explique son départ manqué en Hongrie  ,0.039999999999999994,Neutral,Bottas,,,French
1255,  Renault dépose d'autres réclamations contre Racing Point en Hongrie  ,0.03264705882352942,Neutral,Racing Point,Renault,,French
1256,"  Verstappen, 2e : Une ""victoire"" après l'accident d'avant-course  ",0.14645833333333333,Neutral,Verstappen,,,French
1257,"  Max Verstappen élu ""Pilote du Jour"" du GP de Hongrie 2020  ",0.02181818181818182,Neutral,Verstappen,,,French
1258,  GP de Hongrie F1 : les meilleurs tours en course  ,0.0,Neutral,,,,French
1259,  Championnat F1 - Les classements après le GP de Hongrie  ,0.0,Neutral,,,,French
1260,"  Course - Hamilton, Roi de Hongrie !  ",0.07329787234042554,Neutral,Hamilton,,,French
1261,  LIVE F1 - Suivez le GP de Hongrie en direct  ,0.12301886792452835,Neutral,,,,French
1262,  Wolff : Racing Point est plus rapide que Mercedes dans certains virages  ,0.13384615384615384,Neutral,Mercedes,Racing Point,,French
1263,  McLaren est plus proche de son vrai rythme sur le Hungaroring  ,0.2426413043478261,Positive,McLaren,,,French
1264,"  Ricciardo ""frustré"" après le réexamen de l'incident Stroll par la FIA  ",0.12245454545454547,Neutral,Ricciardo,Stroll,,French
1265,  Racing Point n'écarte pas des consignes d'équipe en Hongrie  ,0.17160000000000003,Positive,Racing Point,,,French
1266,  GP de Hongrie F1 - Programme TV et guide d'avant-course  ,0.09053703703703704,Neutral,,,,French
1267,  Verstappen invite Russell à se mêler de ses affaires  ,0.125741935483871,Neutral,Russell,Verstappen,,French
1268,  Duels en qualifications : le point après le GP de Hongrie  ,-0.05142857142857143,Negative,,,,French
1269,"  Russell estime que l'on fait passer Albon ""pour un idiot""  ",0.2001290322580645,Positive,Russell,Albon,,French
1270,  Les pilotes Mercedes surpris des écarts avec Red Bull  ,0.15654545454545452,Positive,Red Bull,Mercedes,,French
1271,  Sainz échappe à une pénalité sur la grille au GP de Hongrie  ,0.1082608695652174,Neutral,Sainz,,,French
1272,  Gasly va changer de moteur Honda avant la course en Hongrie  ,0.09583333333333333,Neutral,Gasly,,,French
1273,  Verstappen : Quelque chose ne fonctionne pas chez Red Bull  ,0.07140198511166254,Neutral,Verstappen,Red Bull,,French
